website,domain,phones,addresses,status,retries,facebook_links,instagram_links,youtube_links,twitter_links,linkedin_links,error
http://mompopshop.com,mompopshop.com,[],[],success,0,"['facebook.com/2008', 'facebook.com/momandpopshoptruck']","['instagram.com/p', 'instagram.com/momandpopshoptruck']",['youtube.com/channel/UC6kKFe4vtRx6lteGEd-c5QA'],,,
http://familyintimacy.com,familyintimacy.com,['9807295240'],[],success,0,"['facebook.com/2008', 'facebook.com/10154770906499266', 'facebook.com/familyintimacy']",['instagram.com/home_for_family_intimacy'],,['twitter.com/HomeforFamInt'],,
http://alibaba-kebab.com,alibaba-kebab.com,"['7168002222', '7169191111', '7166083333']",[],success,0,['facebook.com/AlibabaKebab716'],['instagram.com/alibabakebabbuffalo'],,['twitter.com/alibabakebab716'],,
http://blueridgechair.com,blueridgechair.com,[],[],success,0,['facebook.com/pages'],['instagram.com/blueridgechairworks'],,,,
http://central-texas-mobile-notary-notary-public.business.site,central-texas-mobile-notary-notary-public.business.site,[],[],success,0,,,,,,
http://redrhinomovers.com,redrhinomovers.com,[],[],success,0,,,,,,
http://lukesmma.com,lukesmma.com,[],[],success,0,,,,,,
http://asuzus.com,asuzus.com,[],[],success,0,,,,,,
http://maryfrancespencer.com,maryfrancespencer.com,['8182091854'],[],success,0,['facebook.com/mary.f.spencer.9'],['instagram.com/mf_spencer'],,,,
http://dewingscenter.org,dewingscenter.org,['1432317683519'],[],success,0,"['facebook.com/sharer', 'facebook.com/DewingsCenter']",,,['twitter.com/share'],,
http://jonfoxmusic.com,jonfoxmusic.com,[],[],success,0,,,,,,
http://ilikeflatroofs.com,,,,failed,0,,,,,,Failed to retrieve page content
http://carpetworkshopofohio.com,carpetworkshopofohio.com,[],[],success,0,,,,,,
http://analogique.com,analogique.com,[],[],success,0,,,,,,
http://strivelacrosseacademy.com,strivelacrosseacademy.com,['+18563048673'],[],success,0,['facebook.com/strivelacrosseacademy'],['instagram.com/strivelacrosseacademy'],['youtube.com/channel/UCWbkGCnzwjp9Az5Rd0V5ApA'],,['linkedin.com/company/strive-lacrosse-academy'],
http://globaltrustbnk.com,globaltrustbnk.com,[],[],success,0,,,,,,
http://hunterdecuir24.com,hunterdecuir24.com,[],[],success,0,,,,,,
http://bodegaunclick.com,bodegaunclick.com,[],[],success,0,,,,,,
http://beaconhillrealtygroup.com,beaconhillrealtygroup.com,[],[],success,0,,,,,,
http://maiaschmidt.com,maiaschmidt.com,[],[],success,0,['facebook.com/2008'],['instagram.com/maiaschmidtviolin'],['youtube.com/channel/UC4X0fJCECQBExEivNh0YBhA'],,,
http://citycanyons.com,citycanyons.com,[],[],success,0,"['facebook.com/SynaestheticPictureShow', 'facebook.com/ElektronicBuzz', 'facebook.com/tr', 'facebook.com/UlrichMusic']","['instagram.com/elektragaaz', 'instagram.com/elektragaaz_']",,,,
http://bellocasa.com,bellocasa.com,['087537329082232'],[],success,0,,,,,,
http://earthagent.org,earthagent.org,[],[],success,0,,,,,,
http://clarionstl.com,clarionstl.com,[],[],success,0,,,,,,
http://castor-group.com,castor-group.com,['20092018'],[],success,0,,,,,,
http://tvwelove.com,tvwelove.com,[],[],success,0,,,,,,
http://thedoorse.com,thedoorse.com,[],[],success,0,,,['youtube.com/channel/UC9fH-PVyeK52ebb5bFzxRfw'],,,
http://quality-trucking.com,quality-trucking.com,[],[],success,0,,,,,,
http://reeleminbaitandtackle.com,reeleminbaitandtackle.com,"['32958772581102', '7725811027']",[],success,0,['facebook.com/Reel-Em-In-Bait-Tackle-657340811058678'],,,,,
http://unitedcloudtechnologies.com,unitedcloudtechnologies.com,[],[],success,0,,,,,,
http://goldenscrollsoloists.com,goldenscrollsoloists.com,"['8609495609', '20052025']",[],success,0,['facebook.com/GSSstrings'],['instagram.com/goldenscrollsoloists'],,,,
http://outervisionsdesign.com,outervisionsdesign.com,['9254621484'],[],success,0,['facebook.com/outervisionslandscapedesign'],,['youtube.com/user/outervisionsdesign'],['twitter.com/OuterVisions'],,
http://magarc.org,magarc.org,['497073537139477'],[],success,0,['facebook.com/groups'],,,,,
http://mazalai.com,mazalai.com,['5103096812'],[],success,0,['facebook.com/mazalaicorp'],['instagram.com/mazalai_'],,,['linkedin.com/company/mazalai-corp'],
http://kcsweep.com,kcsweep.com,['8887205830'],[],success,0,"['facebook.com/SureGlowStoveandChimney', 'facebook.com/tr']",['instagram.com/sureglowstoveandchimney'],,,,
http://hillartistry.com,hillartistry.com,[],[],success,0,['facebook.com/hillartistry'],,,['twitter.com/Linda_Hill'],,
http://htiyos.com,htiyos.com,[],[],success,0,,,,,,
http://royaltylandscapinganddesign.com,royaltylandscapinganddesign.com,[],[],success,0,,,,,,
http://jbdecker.com,jbdecker.com,[],[],success,0,,,,,,
http://truefablespottery.com,truefablespottery.com,[],[],success,0,,,,,,
http://torres-hvac.business.site,torres-hvac.business.site,[],[],success,0,,,,,,
http://bettygb.com,bettygb.com,[],[],success,0,,,,,,
http://vividsalonmadison.com,vividsalonmadison.com,[],[],success,0,,,,,,
http://tangles-salon.com,tangles-salon.com,[],[],success,0,,,,,,
http://rvcoc.org,rvcoc.org,[],[],success,0,['facebook.com/2008'],,,,,
http://teitelbaumco.com,teitelbaumco.com,"['2168969400', '2164709333']",[],success,0,,,,,,
http://pastashopfresh.com,pastashopfresh.com,['5105471423'],[],success,0,['facebook.com/markethallfoods'],['instagram.com/markethallfoods'],,,,
http://kokuanutrition.com,kokuanutrition.com,"['842943116', '1790331056', '4254226895', '8335630471']",[],success,0,"['facebook.com/2008', 'facebook.com/Shelby-Slenkamp-MS-RDN-CD-104966600868165']",['instagram.com/shelbyerin_rdn'],['youtube.com/user/seslenkamp'],,,
http://gov.aiogoconsultingllc.com,gov.aiogoconsultingllc.com,['4698594296'],"['340 Goldstone Lane, Prosper, TX 75078']",success,0,,,,,,
http://mjwm225.com,mjwm225.com,[],[],success,0,,,,,,
http://royalinvestmentgroupinc.com,royalinvestmentgroupinc.com,"['6602383558', '9139547402']",[],success,0,,,,,,
http://ubercigar.com.au,ubercigar.com.au,"['19262004', '19642020', '652521821', '0433771832']",[],success,0,['facebook.com/groups'],['instagram.com/ubercigar'],,,,
http://cousineauforestproducts.com,cousineauforestproducts.com,"['6034287839', '34287155', '6034287155']",[],success,0,['facebook.com/Cousineaus-Forest-Products-162068540484123'],,,,,
http://down-southmoving.business.site,down-southmoving.business.site,[],[],success,0,,,,,,
http://annatietzhomes.com,annatietzhomes.com,[],[],success,0,,,,,,
http://crazypokemiami.com,crazypokemiami.com,['7864017542'],[],success,0,['facebook.com/crazypokemiami'],['instagram.com/crazypokemiami'],,,,
http://logicworks.cc,logicworks.cc,['5612027477'],[],success,0,,,,,,
http://executivecarservicelax.com,executivecarservicelax.com,['8008781995'],[],success,0,,,,,,
http://wheelrepairphoenix.com,wheelrepairphoenix.com,['6026882242'],[],success,0,,,,,,
http://rjssigns.com,rjssigns.com,"['91011121314151617', '18192021222324252', '12345678', '62728293031']",[],success,0,,,,,,
http://chevrv.com,chevrv.com,[],[],success,0,,,,,,
http://greenershinglessanantonio.com,greenershinglessanantonio.com,[],[],success,0,,,,,,
http://keepsakeweddingphotography.com,keepsakeweddingphotography.com,['8122509883'],"['713 Lynn St, Madisonville, KY 42431']",success,0,"['facebook.com/tr', 'facebook.com/KeepsakeWeddingPhoto', 'facebook.com/keepsakeweddingphoto']",['instagram.com/keepsakeweddingphoto'],,['twitter.com/KeepsakePhoto1'],['linkedin.com/company/keepsake-wedding-photography'],
http://statelinekids.com,statelinekids.com,[],[],success,0,"['facebook.com/StatelineKids', 'facebook.com/statelinekids']",['instagram.com/stateline_kids'],,,,
http://nsea.org,nsea.org,"['4024752630', '8007420047', '4024757611', '18007420047']",[],success,0,"['facebook.com/nsea.org', 'facebook.com/tr']",['instagram.com/nsea_org'],['youtube.com/user/nseamedia'],['twitter.com/nsea_org'],,
http://lorettola.org,lorettola.org,['2134833013'],"['250 North Union Avenue, Los Angeles, CA 90026']",success,0,"['facebook.com/facebook', 'facebook.com/lorettola']",,,,,
http://theconservancyproject.org,theconservancyproject.org,[],[],success,0,,,,,,
http://michaelskuceradentistry.com,michaelskuceradentistry.com,[],[],success,0,,,,,,
http://runlikeclockwork.com,runlikeclockwork.com,[],[],success,0,"['facebook.com/tr', 'facebook.com/2008']",['instagram.com/rlclockwork'],,,['linkedin.com/in/adriennedorison'],
http://holehunterindustries.com,holehunterindustries.com,['5555555555'],[],success,0,['facebook.com/HoleHunt1'],,,['twitter.com/holehunterhhi'],['linkedin.com/company/holehunterindustriesllc'],
http://avdtechnologies.com,avdtechnologies.com,"['+918348758478', '+13125985611']",[],success,0,,,,,,
http://kathrynanndesigns.com,kathrynanndesigns.com,[],[],success,0,['facebook.com/Kathrynanndesignsfun'],['instagram.com/kathrynanndesigns'],,,,
http://meroscience.org,meroscience.org,['5412310164'],[],success,0,['facebook.com/MEROScienceProgram'],,,,,
http://defioptions.org,defioptions.org,[],[],success,0,,,,['twitter.com/githubstatus'],,
http://lynnavo.com,lynnavo.com,[],[],success,0,"['facebook.com/2008', 'facebook.com/lynnavo']",['instagram.com/lynnavo'],,,,
http://pdassociation.org,pdassociation.org,['8479869350'],[],success,0,['facebook.com/privatedirectorsassociation'],,,['twitter.com/privdirassoc'],['linkedin.com/company/private-directors-association'],
http://spots.edu,spots.edu,[],[],success,0,['facebook.com/saintphotiosseminary'],['instagram.com/saintphotiosseminary'],['youtube.com/channel/UCgEVlUNCkLecfOwOTDYE6jg'],,,
http://harvardpsc.com,harvardpsc.com,[],[],success,0,,,,,,
http://ercc.biz,ercc.biz,"['3046361391', '304636139']",[],success,0,['facebook.com/ElkinsRehabilitationandCareCenter'],,['youtube.com/channel/UCEAZ2TolxQbRnTPKcHGiHEA'],['twitter.com/elkrehabcarectr'],['linkedin.com/company/15579798'],
http://csquarednetworks.com,csquarednetworks.com,['18009920970'],[],success,0,,,,,,
http://abcbni.com,abcbni.com,[],[],success,0,,,,,,
http://celebaesthetics.com,,,,failed,0,,,,,,Failed to retrieve page content
http://marketing-page-lindsey.vercel.app,marketing-page-lindsey.vercel.app,[],[],success,0,,,,,,
http://mrsbecerra.com,mrsbecerra.com,['19992025'],[],success,0,,,,,,
http://cifsds.org,cifsds.org,"['8582928165', '20252024']",[],success,0,['facebook.com/CIFSDS'],['instagram.com/cifsds'],,"['twitter.com/widgets', 'twitter.com/cifsds']",,
http://caninereproductivecenter.com,caninereproductivecenter.com,[],[],success,0,,,,,,
http://mejina.net,mejina.net,[],[],success,0,,,,,,
http://vitalaehealingarts.com,vitalaehealingarts.com,[],[],success,0,,,,,,
http://theceosalon.com,theceosalon.com,[],[],success,0,['facebook.com/theCEOsalon'],['instagram.com/theceosalon'],,,,
http://rpuma.org,rpuma.org,"['3864679113', '3865460426']",[],success,0,,,,,,
http://djs-general-service-llc.business.site,djs-general-service-llc.business.site,[],[],success,0,,,,,,
http://enigomusic.com,enigomusic.com,[],[],success,0,"['facebook.com/enigomusic', 'facebook.com/2008']",['instagram.com/enigomusic'],,,,
http://groundswellglobalresearch.org,groundswellglobalresearch.org,['+19494122247'],[],success,0,['facebook.com/2008'],,,"['twitter.com/cwestrope', 'twitter.com/david_blazar']",['linkedin.com/in/claywestrope'],
http://myzerly.com,myzerly.com,[],[],success,0,,,,,,
http://themasker.com,themasker.com,"['13122888383', '600161312288838']",[],success,0,['facebook.com/TheMaskerStudio'],['instagram.com/themaskerstudio'],,,,
http://centurywebdesign.net,centurywebdesign.net,[],[],success,0,,,,,,
http://liveatmontclairapt.com,liveatmontclairapt.com,"['8445991596', '98252844599159']","['605 S Kentucky Ave \nGranite Falls, WA 98252']",success,0,['facebook.com/TheMichaelsOrg'],,,,,
http://allyourblogging.com,allyourblogging.com,['9725371126'],[],success,0,,,,,,
http://floridaloansigning.com,floridaloansigning.com,[],[],success,0,,,,,,
http://mtzionbaptistrentz.com,mtzionbaptistrentz.com,[],"['1750 Mark Wood Road\nRentz, GA 31075']",success,0,"['facebook.com/mtzion.baptistchurch.10', 'facebook.com/sharer']",,['youtube.com/channel/UCOZBfo1rBf2wDow7vK4iYlQ'],['twitter.com/intent'],,
http://rightstudents.org,rightstudents.org,[],[],success,0,,,,,,
http://harperfinancialassociates.com,harperfinancialassociates.com,"['7814352000', '3002121866']",[],success,0,,,,,,
http://graphicmontzter.com,graphicmontzter.com,[],[],success,0,,,,,,
http://hudsonlux365.com,,,,failed,0,,,,,,Failed to retrieve page content
http://denhamsflorist.com,denhamsflorist.com,['7066850182'],[],success,0,['facebook.com/pages'],['instagram.com/denhamsflorist'],,,,
http://coralgablesrealestatefl.com,coralgablesrealestatefl.com,"['10650060', '10548544', '10637228', '10653502', '10556000', '10667439', '00013040', '10467485', '10665114', '10664619', '10579288', '10636837', '10659055', '33139941', '0341190150010', '10509129', '0341190150020', '10561613', '10529906', '10662739']","['722            Navarre Ave      \n\t   \n      CORAL GABLES, FL 33134', '280        Chucunantah Road     \n    MIAMI, FL 33133', '4821            Ponce De Leon Blvd      \n\t   \n      CORAL GABLES, FL 33146', '7222            Monaco St      \n\t   \n      CORAL GABLES, FL 33143', '941    N    Venetian Dr     \n    MIAMI, FL 33139', '13040            Mar St      \n\t   \n      CORAL GABLES, FL 33156', '6797            Pullen Ave      \n\t   \n      CORAL GABLES, FL 33133', '427            Catalonia Ave      \n\t   \n      CORAL GABLES, FL 33134', '9210    W    Calusa Club Dr     \n    MIAMI, FL 33186', '4511        Lake Rd     \n    MIAMI, FL 33137', '1051            Pinero Ave      \n\t   \n      CORAL GABLES, FL 33134', '1112            Manati Ave      \n\t   \n      CORAL GABLES, FL 33146', '711            Alcazar Ave      \n\t   \n      CORAL GABLES, FL 33134', '442            Vittorio Ave      \n\t   \n      CORAL GABLES, FL 33146', '626            Fluvia Ave      \n\t   \n      CORAL GABLES, FL 33134', '625        Buttonwood Lane     \n    MIAMI, FL 33137']",success,0,,,,,,
http://lonepeakdoodles.com,lonepeakdoodles.com,['8583148332'],[],success,0,,,,,,
http://osalra.com,osalra.com,[],[],success,0,,,,,,
http://schoi.mit.edu,schoi.mit.edu,[],[],success,0,,,,,,
http://studentvetinsurance.com,studentvetinsurance.com,['3608520914'],[],success,0,['facebook.com/wix'],,,['twitter.com/Wix'],['linkedin.com/company/wix-com'],
http://totalseal.com,totalseal.com,[],[],success,0,['facebook.com/totalseal.pistonrings'],['instagram.com/total.seal'],['youtube.com/channel/UCwcu9GQ0tsjaWGcn0bKAr3Q'],,,
http://aiesteam.org,aiesteam.org,['824935258'],[],success,0,"['facebook.com/aiesteam', 'facebook.com/2008']","['instagram.com/aiesteam', 'instagram.com/p']",,['twitter.com/aiesteam'],['linkedin.com/company/aiesteam'],
http://fivestaracsd.com,fivestaracsd.com,['6193151978'],[],success,0,['facebook.com/Five-Star-Heating-and-Air-Conditioning-992293414148340'],,,,,
http://evadoyle.com,evadoyle.com,[],[],success,0,,,['youtube.com/user/ecd916'],['twitter.com/EvaDoyle916'],['linkedin.com/in/eva-doyle-mba-4ab318a'],
http://qualifiedportablegarages.com,qualifiedportablegarages.com,[],[],success,0,,,,,,
http://reelsafarischarters.com,reelsafarischarters.com,[],[],success,0,,,,,,
http://ambazoniafoundation.org,,,,failed,0,,,,,,Failed to retrieve page content
http://whitwell-accounting-llc.business.site,whitwell-accounting-llc.business.site,[],[],success,0,,,,,,
http://beckynadesan.com,beckynadesan.com,"['2069721113', '2062320368']",[],success,0,,,,,,
http://bellevueisd.org,bellevueisd.org,[],[],success,0,,,,,,
http://cepstone-llc.com,cepstone-llc.com,[],[],success,0,,,,,,
http://h-glogistics.com,h-glogistics.com,[],[],success,0,,,,,,
http://slushpoolglobal.com,slushpoolglobal.com,[],[],success,0,,,,,,
http://mtcdz.net,mtcdz.net,[],[],success,0,,,,,,
http://yroox.com,yroox.com,[],[],success,0,,,,,,
http://returndeals.net,returndeals.net,['6122073540'],[],success,0,,,,,,
http://ogawadesign.com,ogawadesign.com,"['20062025', '331377862201295', '20062021', '331387862201295']",[],success,0,"['facebook.com/Ogawa-Design-Agency-169976023547', 'facebook.com/pages']",['instagram.com/ogawadesign'],,['twitter.com/OgawaDesign'],['linkedin.com/company/ogawa-design-agency'],
http://rollmanconyers.com,,,,failed,0,,,,,,Failed to retrieve page content
http://gallerycollage.com,gallerycollage.com,[],[],success,0,,,,,,
http://matthaynes.uk,matthaynes.uk,[],[],success,0,,,,,,
http://drariatirakic.com,drariatirakic.com,[],[],success,0,,,,,,
http://downeygroupllc.com,downeygroupllc.com,[],[],success,0,,,,,,
http://ravenshire-llc.com,ravenshire-llc.com,[],[],success,0,,,,,,
http://hueboost.com,hueboost.com,[],[],success,0,['facebook.com/Hue-Boost-LLC-107173007758428'],['instagram.com/hue_boost'],,,,
http://vghgroup.org,vghgroup.org,[],[],success,0,,,,,,
http://montereypeninsulaelderlyhome.com,montereypeninsulaelderlyhome.com,['19992025'],[],success,0,,,,,,
http://imageworksdirect.com,imageworksdirect.com,[],[],success,0,"['facebook.com/imageworksdirect', 'facebook.com/tr']",['instagram.com/imageworksdirect'],,,['linkedin.com/company/image-works-direct'],
http://amlimdrmarina.com,amlimdrmarina.com,[],[],success,0,,,,,,
http://focusmedicalbillingservices.com,focusmedicalbillingservices.com,[],[],success,0,,,,,,
http://energy-health-oriental-massage.business.site,energy-health-oriental-massage.business.site,[],[],success,0,,,,,,
http://jerkkingsnj.com,jerkkingsnj.com,[],[],success,0,,,,,,
http://hoodriverclothing.com,hoodriverclothing.com,[],[],success,0,,,,,,
http://kingfisherseo.com,kingfisherseo.com,[],[],success,0,,,,,,
http://valleymedicalinstitute.com,valleymedicalinstitute.com,"['8008868773', '2033782210']","['4637 Main Street \nBridgeport, CT 06606']",success,0,['facebook.com/ValleyMedical'],,,,,
http://satyasilence.com,satyasilence.com,[],[],success,0,,,,,,
http://ncca-inc.com,ncca-inc.com,[],[],success,0,,,,,,
http://sgdesignshouston.com,sgdesignshouston.com,[],[],success,0,['facebook.com/Sg-designs-houston-106312109929866'],['instagram.com/sgdesignshouston'],,,,
http://rmiflooring.com,rmiflooring.com,['852158336414912'],[],success,0,['facebook.com/RMInteriorsFlooring'],['instagram.com/rmiflooring'],,,['linkedin.com/company/rm-interiors-'],
http://108production.com,108production.com,[],[],success,0,['facebook.com/108Production'],,,['twitter.com/108production'],['linkedin.com/company/108-production'],
http://arbca.com,arbca.com,"['8178080684', '760633203', '8178080684752']",[],success,0,"['facebook.com/2008', 'facebook.com/cba1689']",['instagram.com/cba1689'],,['twitter.com/cba1689'],,
http://trbism.com,trbism.com,[],[],success,0,,,,,,
http://banconex.com,,,,failed,0,,,,,,Failed to retrieve page content
http://colonsource.com,,,,failed,0,,,,,,Failed to retrieve page content
http://mrdurant.weebly.com,mrdurant.weebly.com,[],[],success,0,,,,,,
http://juniorchefsofamerica.org,juniorchefsofamerica.org,[],"['4311 W Waters Ave, Tampa, FL 33614']",success,0,['facebook.com/juniorchefsoa'],"['instagram.com/jcoarocks', 'instagram.com/juniorchefsofamerica']",,"['twitter.com/junior_chefs', 'twitter.com/jrchefsoa']",,
http://coricarl.com,coricarl.com,[],[],success,0,,,,"['twitter.com/sheepdontswim', 'twitter.com/widgets']",,
http://thebentleyparkcommunityassociation.org,thebentleyparkcommunityassociation.org,[],[],success,0,,,,,,
http://whaleygfx.com,whaleygfx.com,[],[],success,0,,,,,,
http://mysavagenails.love,mysavagenails.love,[],[],success,0,,,,,,
http://frenchlakeautoparts.com,frenchlakeautoparts.com,[],[],success,0,,,,,,
http://smallislandent.com,smallislandent.com,[],[],success,0,,,,,,
http://beehivebargains.com,beehivebargains.com,['064168607887886'],"['199 Shunpike Rd.Cromwell, CT 06416']",success,0,"['facebook.com/BeehiveBargains', 'facebook.com/2008']",['instagram.com/beehive_bargains'],,,,
http://mghomeremodelling.info,mghomeremodelling.info,[],[],success,0,,,,,,
http://brian-hollenbeck.com,brian-hollenbeck.com,[],[],success,0,,,,,,
http://academyofamazement.com,academyofamazement.com,[],[],success,0,,,,,,
http://hericonstructionllc.com,hericonstructionllc.com,['117846316031'],[],success,0,,,,,,
http://gabeyandell.com,gabeyandell.com,[],[],success,0,['facebook.com/2008'],,,,,
http://pacificelectric.biz,pacificelectric.biz,[],[],success,0,,,,,,
http://lesliehaywood-moore.online,lesliehaywood-moore.online,"['2704422215', '420012704422215']",[],success,0,"['facebook.com/1564795010418671', 'facebook.com/share.php']",['instagram.com/moorerealestateco'],,['twitter.com/intent'],,
http://informatichiamoci.it,informatichiamoci.it,[],[],success,0,,,,,,
http://cheftea.com,cheftea.com,['5406599687'],[],success,0,,,,,,
http://fitcivic.com,fitcivic.com,[],[],success,0,,,,,,
http://creativehealthplans.com,creativehealthplans.com,[],[],success,0,,,,,,
http://ccspatherapies.com,ccspatherapies.com,[],[],success,0,,,,,,
http://jackjewelryinc.com,jackjewelryinc.com,[],[],success,0,,,,,,
http://montcapitalpartners.com,montcapitalpartners.com,[],[],success,0,,,,,,
http://hearthstoneproperty.com,hearthstoneproperty.com,[],[],success,0,,,,,,
http://stevensfamilyfarm.webs.com,stevensfamilyfarm.webs.com,[],[],success,0,,,,,,
http://bzzster.com,bzzster.com,[],[],success,0,['facebook.com/shareaholic'],['instagram.com/shareaholic'],['youtube.com/user/shareaholicinc'],,['linkedin.com/company/shareaholic'],
http://kourco.com,kourco.com,"['3372698852', '8882699114']",[],success,0,,,,,,
http://cdl-express.com,cdl-express.com,[],[],success,0,,,,,,
http://pioneerpropertydevelopment.com,pioneerpropertydevelopment.com,[],[],success,0,['facebook.com/pioneerpropertydevelopment'],,,,,
http://maido-shimizuya.com,maido-shimizuya.com,[],[],success,0,,,,,,
http://wwnboa.org,wwnboa.org,"['19972025', '32137386446652']","['7 Live Oak Lane\nPalm Coast, FL 32137']",success,0,,,,,,
http://smv-inc.com,smv-inc.com,"['+16108804162', '16108804162', '6108804162']",[],success,0,,,,,,
http://americanguardrailsupply.com,americanguardrailsupply.com,[],[],success,0,,,,,,
http://fine-art-construction.business.site,fine-art-construction.business.site,[],[],success,0,,,,,,
http://stickerdreams.com,stickerdreams.com,[],[],success,0,['facebook.com/stickerdream'],['instagram.com/stickerdreams'],,,,
http://batesdds.com,batesdds.com,['9900650927669'],[],success,0,"['facebook.com/2008', 'facebook.com/1264590677', 'facebook.com/RyanLBatesDDS']",,,,,
http://divinemomentsdaycare.com,divinemomentsdaycare.com,['19992025'],[],success,0,,,,,,
http://penchiroclinic.com,penchiroclinic.com,['3603854900'],"['231 West Patison Street,\xa0Port Hadlock, WA 98339']",success,0,['facebook.com/peninsulachiropracticclinic'],,,,,
http://dablawoffice.com,dablawoffice.com,[],[],success,0,,,,,,
http://concordncwildliferemoval.com,concordncwildliferemoval.com,['9802454343'],[],success,0,,,,,,
http://ortsac.com,ortsac.com,[],[],success,0,,,,,,
http://skylinevisioncare.com,skylinevisioncare.com,"['4024464600', '20012005', '4029335018']",[],success,0,['facebook.com/skylinevision'],['instagram.com/skylinevisioncare'],,['twitter.com/SkylineVision_'],,
http://ihostnewyork.com,ihostnewyork.com,['2128889494'],[],success,0,['facebook.com/pages'],['instagram.com/ihostnewyork'],,['twitter.com/iHostNewYork'],,
http://neptune-society.com,neptune-society.com,[],[],success,0,,,,,,
http://coloradolivingblog.com,coloradolivingblog.com,[],[],success,0,['facebook.com/coloradolivingblog'],['instagram.com/coloradolivingblog'],['youtube.com/channel/UCo0yEH90K7mYwpO98INmkoA'],,['linkedin.com/company/windermere-real-estate'],
http://curtistaylorart.com,curtistaylorart.com,['20092025'],[],success,0,,['instagram.com/curtistaylorart'],,,,
http://directtransportsys.com,directtransportsys.com,['5168522709'],[],success,0,,,,,,
http://post32nc.org,post32nc.org,"['9105279821', '10001200', '9105683035', '19002100']","['3814 Legion Road\n\t\tHope Mills, NC 28348']",success,0,['facebook.com/groups'],,,,,
http://kairios.com,kairios.com,[],[],success,0,"['facebook.com/2008', 'facebook.com/squarespace']",['instagram.com/squarespace'],,,,
http://internationalmediasupply.com,internationalmediasupply.com,[],[],success,0,,,,,,
http://hotlink2019.com,hotlink2019.com,[],[],success,0,,,,,,
http://northwest-georgia-regional-commission.business.site,northwest-georgia-regional-commission.business.site,[],[],success,0,,,,,,
http://thej3group.com,thej3group.com,[],[],success,0,,,,,,
http://yokohamayakitorikoubou.com,yokohamayakitorikoubou.com,['8582778822'],[],success,0,['facebook.com/YokohamaYakitoriKoubou'],['instagram.com/yokohama_yakitori_koubou'],,,,
http://sapphiresleepovers.squarespace.com,sapphiresleepovers.squarespace.com,[],[],success,0,"['facebook.com/2008', 'facebook.com/SapphireSleepovers']",['instagram.com/sapphiresleepovers'],,,,
http://caring-hands-seniorsolutionsgroupinc.business.site,caring-hands-seniorsolutionsgroupinc.business.site,[],[],success,0,,,,,,
http://finishingtouch.contractors,finishingtouch.contractors,['6303875151'],[],success,0,['facebook.com/FTInstalls'],,,['twitter.com/FTInstalls'],,
http://winecheeseandfivemoreminutes.com,winecheeseandfivemoreminutes.com,[],[],success,0,,,,,,
http://uniqueservices.us,uniqueservices.us,['+12487278967'],[],success,0,,,,,,
http://healthtrustpg.com,healthtrustpg.com,[],[],success,0,['facebook.com/HealthTrustpg'],['instagram.com/healthtrustpg'],,,['linkedin.com/company/healthtrust-purchasing-group'],
http://hillcreststoragetn.com,hillcreststoragetn.com,"['3854993139718', '9318647867', '93139718']","['312 Hillcrest Dr.\r\nByrdstown, TN 38549', '312 Hillcrest Dr.\nByrdstown, TN 38549']",success,0,,,,,,
http://timhalberg.com,timhalberg.com,['19992025'],[],success,0,,,,,,
http://advancedbiblicalstudies.net,advancedbiblicalstudies.net,[],[],success,0,,,,,,
http://gamepcfull.com,gamepcfull.com,[],[],success,0,,,,,,
http://oddwomannailsandmore.com,,,,failed,0,,,,,,Failed to retrieve page content
http://masterguyscardetail.com,masterguyscardetail.com,[],[],success,0,,,,,,
http://impaxinc.com,impaxinc.com,"['7178468004', '7178456446']","['495 Maryland Ave, York, PA 17404']",success,0,,,,,,
http://nachonomics.com,nachonomics.com,['20122024'],[],success,0,"['facebook.com/nachonomics', 'facebook.com/32602651', 'facebook.com/2008', 'facebook.com/Nachonomics', 'facebook.com/NachoNewsNetwork']",,,"['twitter.com/Nachonomics', 'twitter.com/nachonomics']",,
http://safetychain.com,safetychain.com,['949458882357540'],[],success,0,['facebook.com/safetychain'],,['youtube.com/channel/UCMSYeHBHsysxGcSsGBdZEhA'],['twitter.com/safetychain'],['linkedin.com/company/safetychain-software'],
http://nynjelevator.com,nynjelevator.com,['8885693042'],[],success,0,['facebook.com/NYNJElevatorCo'],,,,['linkedin.com/company/ny-nj-elevator-co'],
http://alldolledupspabus.com,alldolledupspabus.com,[],[],success,0,['facebook.com/LazadaIndonesia'],['instagram.com/lazada_id'],,['twitter.com/LazadaID'],['linkedin.com/company/lazada'],
http://briggsmobiledetailing.com,briggsmobiledetailing.com,[],[],success,0,,,,,,
http://harlongroup.com,harlongroup.com,[],[],success,0,,,,,,
http://intlselfstorage.com,intlselfstorage.com,"['9106658737', '9104852428', '283019106658737']","['803 S Eastern Blvd\nFayetteville, NC 28301']",success,0,,,,,,
http://mygentxt.org,mygentxt.org,[],[],success,0,['facebook.com/home.php'],,,['twitter.com/tulsa_gentxt'],,
http://hallmemphis.org,hallmemphis.org,[],[],success,0,,,,,,
http://fedorovfilms.com,fedorovfilms.com,[],[],success,0,,,,,,
http://jmbusinesspartners.com,jmbusinesspartners.com,['19992025'],[],success,0,,,,,,
http://cstyled.com,cstyled.com,['3035228659'],[],success,0,['facebook.com/cooperstyled'],['instagram.com/denverhaberdasher'],,['twitter.com/alvincooper'],,
http://gametableadventures.com,,,,failed,0,,,,,,Failed to retrieve page content
